Faction Name,Home System,Commodities,Starting Fleet,Starting Technologies,Breaktrough,Component_Type,Component_ID,Full_Rule_Text
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,FLAGSHIP,Combat,Combat: 9 (x1)
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,FLAGSHIP,Move,Move: 1
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,FLAGSHIP,Capacity,Capacity: 3
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,FLAGSHIP,Sustain Damage,Sustain Damage
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,FLAGSHIP,Apply +1 to the result of each of this unit's combat rolls for each non-home system that contains a planet you control.,Apply +1 to the result of each of this unit's combat rolls for each non-home system that contains a planet you control.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,MECH,A3 Valiance,A3 Valiance:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,MECH,Cost,Cost: 2
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,MECH,Combat,Combat: 6
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,MECH,Sustain Damage,Sustain Damage
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,MECH,"When this unit is destroyed, if it was galvanized, galvanize up to 3 of your infantry in its system","When this unit is destroyed, if it was galvanized, galvanize up to 3 of your infantry in its system"
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,AGENT,Dame Briar,Dame Briar:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,AGENT,When a player's unit is destroyed,When a player's unit is destroyed:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,AGENT,You may exhaust this card to galvanize another of that player's units in the destroyed unit's system.,You may exhaust this card to galvanize another of that player's units in the destroyed unit's system.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,COMMANDER,Nip and Tuck,Nip and Tuck:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,COMMANDER,Unlock,Unlock: There are 3 galvanized units on the game board
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,COMMANDER,Your action cards cannot be canceled by Sabotage action cards.,Your action cards cannot be canceled by Sabotage action cards.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,COMMANDER,The Nekro Virus cannot place assimilator tokens on your components.,The Nekro Virus cannot place assimilator tokens on your components.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,HERO,Entity 4X41A Apollo,Entity 4X41A Apollo:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,HERO,Unlock,Unlock: Have 3 scored objectives.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,HERO,Intelligence Unshackled,Intelligence Unshackled:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,HERO,When one of your galvanized units is destroyed,"When one of your galvanized units is destroyed: You may purge this card to roll 1 die for each unit in its system that belongs to another player; if the result is equal to or greater than the galvanized unit's combat value, destroy that unit."
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,PROMISSORY_NOTE,Raise the Standard,Raise the Standard:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,PROMISSORY_NOTE,At the end of a combat,At the end of a combat:
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,PROMISSORY_NOTE,Galvanize 1 of your units that participated.,Galvanize 1 of your units that participated.
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,PROMISSORY_NOTE,"Then, return this card to the Last Bastion player.","Then, return this card to the Last Bastion player."
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,BREAKTHROUGH,The Icon,The Icon:  Y<>R
Last Bastion,"Ordinian: 0/0 (Legendary)
Revelation: 1/2 (Trade Station)
Ordinian Legendary ability: You may exhaust this card when you pass to draw 1 action card and gain 1 command token.",1,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighter
3 Infantry
1 Space Dock",Choose one blue or yellow technology with no prerequisites.,,BREAKTHROUGH,"When you produce ships, you may exhaust this card to place those ships in a system that contains 1 of your command tokens, at least 1 of your ground forces, and no other player's ships.","When you produce ships, you may exhaust this card to place those ships in a system that contains 1 of your command tokens, at least 1 of your ground forces, and no other player's ships."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_SUMMARY,The Ral Nel Consortium,
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_ABILITIES,Survival Instinct,Survival Instinct:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_ABILITIES,"After another player activates a system that contains your ships, you may move up to 2 of your ships into the active system from adjacent systems that do not contain your command tokens","After another player activates a system that contains your ships, you may move up to 2 of your ships into the active system from adjacent systems that do not contain your command tokens"
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_ABILITIES,Miniaturization,Miniaturization:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_ABILITIES,"Your structures can be transported by any ship; this does not require or count against capacity. While your structures are in the space area, they cannot use their unit abilities. At the end of your tactical actions, you may place your structures that are in space areas onto planets you control in their respective systems.","Your structures can be transported by any ship; this does not require or count against capacity. While your structures are in the space area, they cannot use their unit abilities. At the end of your tactical actions, you may place your structures that are in space areas onto planets you control in their respective systems."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Nanomachines,Nanomachines (R)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,ACTION,ACTION: Exhaust this card to place 1 PDS on a planet you control.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,ACTION,ACTION: Exhaust this card to repair all of your damaged units.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,ACTION,ACTION: Exhaust this card and discard 1 action card to draw 1 action card.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Linkship II,Linkship II (RR)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Ral Nel Destroyer,Ral Nel Destroyer
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Cost,Cost: 1
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Combat,Combat: 8 (x1)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,Move,Move: 4
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,This unit can use the SPACE CANNON ability of one of your structures in its space area; each linkship can trigger the same structure.,This unit can use the SPACE CANNON ability of one of your structures in its space area; each linkship can trigger the same structure.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FACTION_TECHNOLOGIES,ANTI-FIGHTER BARRAGE 6,ANTI-FIGHTER BARRAGE 6 (X3)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,Linkship I,Linkship I
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,Ral Nel Destroyer,Ral Nel Destroyer
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,Cost,Cost: 1
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,Combat,Combat: 9 (x1)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,Move,Move: 3
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,SPECIAL_UNITS,This unit can use the SPACE CANNON ability of one of your structures in its space area; each structure can only be triggered once.,This unit can use the SPACE CANNON ability of one of your structures in its space area; each structure can only be triggered once.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Last Dispatch,Last Dispatch:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Cost,Cost: 8
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Combat,Combat: 8 (x2)
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Move,Move: 2
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Capacity,Capacity: 4
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,Sustain Damage,Sustain Damage
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,FLAGSHIP,"When this unit retreats, you may destroy 1 ship in the active system that does not have SUSTAIN DAMAGE.","When this unit retreats, you may destroy 1 ship in the active system that does not have SUSTAIN DAMAGE."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,MECH,Alarum,Alarum:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,MECH,Cost,Cost: 2
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,MECH,Combat,Combat: 6
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,MECH,Sustain Damage,Sustain Damage
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,MECH,"At the end of a round of combat on this planet, you may move up to 2 of your ground forces to this planet from planets in adjacent systems.","At the end of a round of combat on this planet, you may move up to 2 of your ground forces to this planet from planets in adjacent systems."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,AGENT,Kan Rip Kel,Kan Rip Kel:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,AGENT,ACTION,ACTION: Exhaust this card to draw 2 action cards; give 1 of those cards to another player.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,COMMANDER,Watchful OJZ,Watchful OJZ
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,COMMANDER,Unlock,Unlock: Be the last player to pass during the action phase
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,COMMANDER,When you declare a retreat,When you declare a retreat:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,COMMANDER,Immediately retreat up to 2 of your ships from the active system to an adjacent system that does not contain another player's ships. Place a command token from your reinforcements into that system.,Immediately retreat up to 2 of your ships from the active system to an adjacent system that does not contain another player's ships. Place a command token from your reinforcements into that system.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,HERO,Signal Intrusion,Signal Intrusion:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,HERO,Unlock,Unlock: Have 3 scored objectives.
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,HERO,After the last player passes,"After the last player passes: You may choose to no longer be passed; if you do, gain 2 command tokens, draw 1 action card, and purge this card."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,PROMISSORY_NOTE,Nano-Link Permit,Nano-Link Permit:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,PROMISSORY_NOTE,After you activate a system,After you activate a system:
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,PROMISSORY_NOTE,You may move your structures from adjacent systems that do not contain your command,You may move your structures from adjacent systems that do not contain your command
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,PROMISSORY_NOTE,"Then, return this card to the Ral Nel player.","Then, return this card to the Ral Nel player."
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,BREAKTHROUGH,Data Skimmer,Data Skimmer: Y<>G
The Ral Nel Consortium,"Mez Lo Orz Fei Zsha : 2/1
Rep Lo Orz Oet : 1/3",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one red or green technology with no prerequisites,,BREAKTHROUGH,"During the action phase, if you have not passed, when other players would discard action cards, they are placed on this card instead When you pass, take 1 action card from this card and discard the rest.","During the action phase, if you have not passed, when other players would discard action cards, they are placed on this card instead When you pass, take 1 action card from this card and discard the rest."
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_SUMMARY,Crimson Rebellion,
Crimson Rebellion,"Ahk Creuxx: 4/2
The Sorrow",4,"1 Dreadnought
1 Carrier
1 Destroyer
2 Fighters
4 Infantry
1 Space dock
2 PDS",Choose one blue or red technology with no prerequisites,,FACTION_ABILITIES,Sundered,Sundered:
